label,text
Neither,.@Janus456 take it u condemn sexist abuse n intimidation of delegates?
Neither,Listen: The real King John and the BBC in #WW2  #MagnaCarta #Podcast
Neither,The Prime Minister's Easter message
Neither,The earth is not round. Here is the earth without oceans.
Neither,I spoke out today urging #FIFA World Cup sponsors to act on the terrible conditions of workers in Qatar  @newfifanow
Neither,Congrats to @BigIssue for their winning front page at the @PPA_Live award. Standing ovation for such an amazing man
Neither,Lots btwn now and then but tonight I will be the keynote speaker at the @WinchesterTrust AGM.
Neither,@Alssocks Here's what I think about fracking:
Neither,The Oaklands picture this time...
Neither,"@iandwd Hi Ian, you can check here  to see if I am your MP. If so, do email me at jo.churchill.mp@parliament.uk"
Neither,"#Prostate cancer the most common cancer among men in the UK, causing over 10,000 deaths every year. Don't join the stats - get a check"
Neither,Poet & soldier Wilfred Owen was killed in action #OnThisDay in 1918 1wk before the Armistice
Neither,@shekinahmission I was in the Chamber to hear it and Shekinah did get a mention from the minister.
Neither,INFO: 08:01 Uckfield to London Bridge will start from Crowborough due to train crew being unavailable earlier.
Neither,Weston's Waitrose offering workshops to tackle youth unemployment. Been to check how they're getting on - impressed!
Neither,@R4wli not sure I understand your point?
Neither,@mark_elton we will have to differ on this one
Neither,"Any use of a mobile device, inc touching for satnav/music whilst driving,will get you a ticket and £100 fine #fatal4"
Neither,"Project Fear (International Edition). UK-France border arrangements are bilateral, not linked to our EU membership"
Neither,Day one in Tajikistan. Looking forward to meeting Tajik Govt officials and civil society. @DFID_UK @UkinTajikistan
Neither,@alicemayw_ I'm very pleased it's arrived! Enjoy your holiday.
Neither,Very sad to hear of death of Labour MPJim Dobbin. I really enjoyed working with him on transport select.
Neither,Are you in #Sutton & suffering from chronic pain. Don't suffer alone -  @PopInclub @BarbetShield
Neither,Get this great explanation for @vote_leave from @DanHannanMEP
Neither,Presenting 2nd prize to the Sound of Music crew! My favourite film and musical
Neither,Only if the Foreign Office is located in Goole from where it will do less damage to the UK than its current location  Quoted: From @guardian letters: Let's give Parliament a new home - in #Hull.  Handy for @KarlTurnerMP @DianaJohnsonMP and co!
Neither,Video | @MattWrack on why firefighters are striking | Please RT
Neither,@feedthedrummer don't think I have
Neither,"@Mike_Fabricant the Sith Lords strike again on the purge... ""execute order 66"""
Neither,Fantastic to see how our @YorkshireAirAmb fundraising event last month has led to a £1m donation and this publicity!
Neither,"Great to hear Peter Aldous, @CatSmithMP & @cmackinlay supporting coastal communities & fishers in Parliament today!"
Neither,@cpmijones @BCLFC are they playing at the Moors?
Neither,Finally - a verdict on how Zac Evans was killed. This is what I told The Citizen:  I'm very pleased - almost...
Neither,@justice4mum Please could you email me some more information to
Neither,Yes completely unjust. If you watch the incident she only has concern for the player. She has been badly treated.
Neither,.@TomPJourno talking with newly elected Northampton South MP David Mackintosh #GE2015
Neither,@KatieScripps124 hi Katie - will give you chapter and verse - can you email me on ben@bengummer.com
Neither,Badgers are cute? Try telling that to a hedgehog – or a dairy farmer | @millsswift  via @spectator_ch
Neither,.@uk_rants @j1mbobber I've tried satellite broadband. Not good. Slow ping makes for a very poor experience.
Neither,@patrickwintour @RhonddaBryant there isn't transfers
Neither,@con1601 That should have read re-elected!
Neither,Many congratulations to @ClaireKober fantastic leader of @haringeycouncil  for being recognised in #QueensBirthdayHonours @londoncouncils
Neither,Wreaths laid at  memorial to the unknown soldier in Exchange Flags #Liverpool @icaltd #ArmisticeDay #2MinuteSilence
Neither,A little surprised to learn from the Evening Standard that I am married to @NickyMorgan01 and called Jonathan.
Neither,"Swansea East representatives @MikeHedgesAM and MP @carolynharris24 will be at Penlan Library on Heol Frank, Friday between 3pm and 4pm."
Neither,"Alice Gross, 14, still missing from #Hanwell in #Ealing borough.  We urge anyone who may have seen her to call 101"
Neither,Cambridge school children say 'send my friend to school' with #WorldLeader campaign.
Neither,Thanks @RichardBurdenMP - good speech in support of cycling investment strategy. Let's do it!
Neither,I got @williamnhutton to sign my book! Really enjoyed & delighted to host the #BevanLecture 2015
Neither,The Official Secrets Act does not apply to MPs or celebrities. So why does it apply to the  Geoffrey Dickens file?
Neither,@MrHarryCole dont know yet. Soon I hope.
Neither,So Corbyn supporters describe me as a low life scumbag for raising inaction on child abuse in Islington. I will therefore be asking more.
Neither,"Terminally ill benefit claimants are being asked when they expect to die, Frank Field claims in letter to IDS."
Neither,This shower of nonentities and we are still taking a drubbing. Are they all comfortably numb?  Quoted: David Cameron's ministers take biggest poll lead over Labour rivals since records began
Neither,Replay: #PeakyBlinders series 2 world premiere at Birmingham Cineworld
Neither,"The #Labour case for an NHS mutual, made by @frankfieldteam @LabourUncut"
Neither,@dlknowles amazing isn't it. Saw some of this from roof of new UBS building
Neither,Brave victims of FGM now reporting two cases EVERY DAY in region
Neither,“@Jason_Cobb: Oh. I've been blocked by my #Stockwell ward Cllr. Odd @alexbigham”  Why ?
Neither,"@tissington nothing honorary about this. I am a ""proper"" graduate. law Degree - external 1992 [i think]. Thanks for spotting it!"
Neither,Asked at #LordsQs why Select Committee report on tv general election debates not yet scheduled for debate by Government. Is Mr Cameron frit?
Neither,nearly new baby & children's clothes sale. @NCTcharity Lordswood Girls School Harborne. Sat 11th 11.15 - 1pm. Bargain prices & good cause!
Neither,@ednasmama which particular bit?
Neither,@mattfrei impartial and well informed reports!
Neither,It's #interationalwomensday today! Who inspires you? @ us your comments and pics #iwd2015  …
Neither,The Sun's gone very quiet about their Twitter worm since it showed Ed outperforming Cameron
Neither,Good luck to the fantastic @SDC_Voice #SouthDownsCollege team preparing for @citizenship Bar Mock Trial competition
Neither,Proud to plant the first tree at #Denvilles new community centre #Havant built by local @BarrattHomes #apprentices
Neither,WATCH: Transport Secretary discusses A1 and A697 in Northumberland  @DualtheA1 #voteTrevelyan #abetterdeal
Neither,@Croypotkin I was talking about the party's policy position which remains to stay in.
Neither,Just back from TS Penelope in Bispham handing out the end of year awards to the Sea & Marine Cadets.
Neither,".@TomBlenkinsop, pushing the rules to the limit to fleece the taxpayer, majority 1,677. Brave."
Neither,UKIP decline continues. Monthly poll averages Oct 16.4% Nov 15.85% Dec 15.65% Jan 14.9% (after 21 polls) Including 11% in latest ICM.
Neither,Earlier on London Road with Kay Moss the local choice 4 St John's Ward @Nus_Ghani @GMoosse @Team2015 #Crowborough
Neither,Thank you @GrahamRazey @EastKentCollege for #SouthThanet hustings this pm. Good attendance & probing questions.
Neither,Great picture of my visit to @PendlesideHosp on page 4 of today's @lancstelegraph to celebrate #volunteersweek
Neither,Really nice Charter dinner with @lions_liskeard at The Eliot House Hotel raising money for good causes
Neither,Time for cupcakes and real ale at @Archies_BarLL19 as another v successful @Team2015 Super Saturday comes to an end!
Neither,Read about why @DouglasCarswell is backing #voteleave here
Neither,"With Mrs Pete Bowker, mastermind of the Smannell with Enham Parish Barbecue - all profits to the church - a..."
Neither,@3rdposLD Yes I support principle of HS2 & @lbofhounslow bid to link Hounslow loop line to Old Oak Common
Neither,"Coming up today: @skinnock guest-edits the Progress site, covering discussion on the economy and business in #Davos"
Neither,Watch: Film records harrowing stories of Syrian refugees who fled war to come to Manchester
Neither,Big thx to Paul this morning putting boards up - another one up in Haslingden... @GrahamJones_MP
Neither,@ConorMcGinn @MGreenwoodWW so good to have you with us x
Neither,@RachelReevesMP Sainsbury's Leeds Headrow is supporting wear red day for Children's Heart Surgery fund
Neither,@PaulineDevanney thanks Pauline
Neither,Lovely start and really warm welcome in Loughborough with @LoughbroMatthew and @JonAshworth over 140 volunteers.
Neither,Part of @advice4renters AGM our local MP @DawnButlerBrent updates members on #HousingBill
Neither,I've known Galloway since his War on Want days. He hasn't changed. He never will.
Neither,"Impressive @networkrail forum on supporting disability jobs, carers & inclusive design #DisabilityConfident"
Neither,Motorway is a sea of STFC scarves! #Wembley... Terrible songs; clear not one of us can sing! Everyone very excited! #COYR
Neither,@RobChambers1991 @Team2015 well done Rob
Neither,"Off to South #Somerset #HydroPower Group Anniversary, to view a micro-hydro installation and presentation - and then lunch! #SoundsGood"
Neither,"From left to right: Andrew, Superman, @CllrJack and Stuart."
Neither,Are you looking for an #ironing service in #Crawley? Call us today & save 10% on your first booking. 01293733223
Neither,91 days 13 hours 43 mins until June EU referendum polls close @vote_leave @consforbritain
Neither,.@NadineDorriesMP sent abusive messages in aftermath of airstrikes vote. Read more:
Neither,Are you one of the 5.3m small businesses in the UK? How are you celebrating #SmallBizSatUK?
Neither,Cam sounds husky with emotion 'This isn’t just any old country. This is the United Kingdom.'
Neither,Great to see @CherylGillanMP showing her support for the @mencap_charity #hearmyvoice campaign Link
Neither,Much mention was made of @Nickking - mostly by me!  All of it very positive.
Neither,"@PhilipDaviesMP introducing William Hague at the West Yorkshire Conservatives ""thank you"" event tonight..."
